Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type
5032382955631,#50321,capture,shopify_payments,14-07-2023 11:28,success,31.33,USD,visa
5032349761647,#50320,capture,shopify_payments,14-07-2023 10:20,success,29.49,USD,master
5032328888431,#50319,capture,shopify_payments,14-07-2023 09:39,success,33.7,USD,visa
5032322564207,#50318,capture,shopify_payments,14-07-2023 09:23,success,29.49,USD,visa
5032320696431,#50317,capture,shopify_payments,14-07-2023 09:19,success,92.97,USD,american_express
5032308113519,#50316,capture,shopify_payments,14-07-2023 08:47,success,33.7,USD,master
5032120942703,#50315,capture,stripe,14-07-2023 01:04,success,29.95,USD,american_express
5032120909935,#50314,capture,stripe,14-07-2023 01:04,success,29.49,USD,american_express
5032079851631,#50313,capture,shopify_payments,14-07-2023 00:09,success,31.55,USD,visa
5032079786095,#50312,capture,stripe,14-07-2023 00:09,success,28.27,USD,visa
5032079753327,#50311,capture,stripe,14-07-2023 00:09,success,30.44,USD,visa
5032079720559,#50310,capture,stripe,14-07-2023 00:09,success,54.78,USD,visa
5032079687791,#50309,capture,stripe,14-07-2023 00:08,success,55.98,USD,visa
5032079655023,#50308,capture,stripe,14-07-2023 00:08,success,29.59,USD,discover
5032079622255,#50307,capture,stripe,14-07-2023 00:09,success,27.99,USD,master
5032079589487,#50306,capture,stripe,14-07-2023 00:08,success,27.99,USD,discover
5032079556719,#50305,capture,shopify_payments,14-07-2023 00:08,success,58.98,USD,discover
5032079523951,#50304,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032079458415,#50303,capture,stripe,14-07-2023 00:08,success,27.99,USD,discover
5032079425647,#50302,capture,shopify_payments,14-07-2023 00:08,success,29.03,USD,visa
5032079392879,#50301,capture,stripe,14-07-2023 00:08,success,29.53,USD,visa
5032079327343,#50300,capture,shopify_payments,14-07-2023 00:08,success,58.98,USD,visa
5032079294575,#50299,capture,stripe,14-07-2023 00:08,success,29.88,USD,visa
5032079261807,#50298,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032079229039,#50297,capture,stripe,14-07-2023 00:08,success,27.99,USD,master
5032079196271,#50296,capture,stripe,14-07-2023 00:08,success,29.49,USD,master
5032079163503,#50294,capture,stripe,14-07-2023 00:08,success,27.99,USD,american_express
5032079130735,#50295,capture,stripe,14-07-2023 00:08,success,29.67,USD,visa
5032079097967,#50293,capture,stripe,14-07-2023 00:08,success,24.19,USD,american_express
5032079065199,#50292,capture,stripe,14-07-2023 00:08,success,31.55,USD,visa
5032079032431,#50291,capture,stripe,14-07-2023 00:08,success,59.9,USD,visa
5032078999663,#50290,capture,stripe,14-07-2023 00:08,success,31.74,USD,discover
5032078966895,#50289,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032078934127,#50288,capture,stripe,14-07-2023 00:08,success,30.16,USD,visa
5032078901359,#50287,capture,stripe,14-07-2023 00:08,success,30.06,USD,master
5032078868591,#50286,capture,stripe,14-07-2023 00:08,success,29.3,USD,discover
5032078835823,#50285,capture,stripe,14-07-2023 00:08,success,32.29,USD,master
5032078803055,#50284,capture,stripe,14-07-2023 00:08,success,29.83,USD,visa
5032078770287,#50283,capture,stripe,14-07-2023 00:08,success,24.19,USD,master
5032078737519,#50282,capture,stripe,14-07-2023 00:08,success,29.74,USD,master
5032078704751,#50281,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032078606447,#50279,capture,stripe,14-07-2023 00:08,success,29.78,USD,visa
5032078639215,#50280,capture,stripe,14-07-2023 00:08,success,29.49,USD,master
5032078573679,#50278,capture,stripe,14-07-2023 00:08,success,31.56,USD,discover
5032078540911,#50277,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032078508143,#50276,capture,stripe,14-07-2023 00:08,success,27.99,USD,master
5032078475375,#50275,capture,stripe,14-07-2023 00:08,success,26.36,USD,master
5032078442607,#50274,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032078409839,#50273,capture,stripe,14-07-2023 00:08,success,59.48,USD,discover
5032078377071,#50272,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032078344303,#50271,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032078311535,#50270,capture,stripe,14-07-2023 00:08,success,30.02,USD,visa
5032078278767,#50269,capture,stripe,14-07-2023 00:08,success,105.96,USD,visa
5032078245999,#50268,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032078213231,#50267,capture,stripe,14-07-2023 00:08,success,28.9,USD,visa
5032078180463,#50266,capture,stripe,14-07-2023 00:08,success,30.02,USD,visa
5032078147695,#50265,capture,stripe,14-07-2023 00:08,success,24.19,USD,master
5032078114927,#50264,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032078082159,#50263,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032078049391,#50262,capture,stripe,14-07-2023 00:08,success,29.49,USD,master
5032078016623,#50261,capture,stripe,14-07-2023 00:08,success,28.27,USD,american_express
5032077983855,#50260,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032077951087,#50259,capture,stripe,14-07-2023 00:08,success,32.36,USD,visa
5032077918319,#50258,capture,stripe,14-07-2023 00:08,success,27.99,USD,master
5032077885551,#50257,capture,stripe,14-07-2023 00:08,success,26.06,USD,master
5032077852783,#50256,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032077820015,#50255,capture,stripe,14-07-2023 00:08,success,30.34,USD,master
5032077787247,#50254,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032077754479,#50253,capture,stripe,14-07-2023 00:08,success,25.72,USD,master
5032077721711,#50252,capture,stripe,14-07-2023 00:08,success,30.09,USD,visa
5032077688943,#50251,capture,stripe,14-07-2023 00:08,success,58.44,USD,visa
5032077656175,#50250,capture,stripe,14-07-2023 00:08,success,61.23,USD,discover
5032077623407,#50249,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032077590639,#50248,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032077557871,#50247,capture,stripe,14-07-2023 00:08,success,24.92,USD,discover
5032077525103,#50246,capture,stripe,14-07-2023 00:08,success,30.65,USD,master
5032077492335,#50245,capture,stripe,14-07-2023 00:08,success,61.44,USD,visa
5032077426799,#50244,capture,stripe,14-07-2023 00:08,success,30.12,USD,visa
5032077394031,#50243,capture,stripe,14-07-2023 00:08,success,22.99,USD,visa
5032077361263,#50242,capture,stripe,14-07-2023 00:08,success,29.24,USD,visa
5032077328495,#50241,capture,stripe,14-07-2023 00:08,success,29.95,USD,master
5032077295727,#50240,capture,stripe,14-07-2023 00:08,success,30.23,USD,visa
5032077262959,#50239,capture,stripe,14-07-2023 00:08,success,29.59,USD,visa
5032077230191,#50238,capture,stripe,14-07-2023 00:08,success,24.43,USD,visa
5032077197423,#50237,capture,stripe,14-07-2023 00:08,success,30.72,USD,master
5032077164655,#50236,capture,stripe,14-07-2023 00:08,success,29.95,USD,visa
5032077131887,#50235,capture,stripe,14-07-2023 00:08,success,27.99,USD,master
5032077099119,#50234,capture,shopify_payments,14-07-2023 00:08,success,27.39,USD,master
5032077066351,#50233,capture,stripe,14-07-2023 00:08,success,55.98,USD,discover
5032077033583,#50232,capture,stripe,14-07-2023 00:08,success,27.99,USD,master
5032077000815,#50231,capture,stripe,14-07-2023 00:08,success,31.26,USD,discover
5032076968047,#50230,capture,stripe,14-07-2023 00:08,success,29.95,USD,master
5032076935279,#50229,capture,stripe,14-07-2023 00:08,success,27.39,USD,visa
5032076902511,#50228,capture,stripe,14-07-2023 00:08,success,29.49,USD,visa
5032076869743,#50227,capture,stripe,14-07-2023 00:08,success,29.49,USD,discover
5032076836975,#50226,capture,stripe,14-07-2023 00:08,success,29.64,USD,visa
5032076804207,#50225,capture,stripe,14-07-2023 00:08,success,27.99,USD,discover
5032076771439,#50224,capture,stripe,14-07-2023 00:08,success,27.99,USD,master
5032076738671,#50223,capture,stripe,14-07-2023 00:08,success,31.55,USD,visa
5032076705903,#50222,capture,stripe,14-07-2023 00:08,success,59.34,USD,discover
5032076673135,#50221,capture,stripe,14-07-2023 00:08,success,29.95,USD,master
5032076640367,#50220,capture,stripe,14-07-2023 00:08,success,31.14,USD,visa
5032076607599,#50219,capture,stripe,14-07-2023 00:08,success,27.66,USD,visa
5032076542063,#50218,capture,stripe,14-07-2023 00:08,success,29.17,USD,visa
5032076509295,#50217,capture,stripe,14-07-2023 00:08,success,30.58,USD,visa
5032076476527,#50216,capture,stripe,14-07-2023 00:08,success,31.77,USD,visa
5032076443759,#50215,capture,stripe,14-07-2023 00:08,success,27.39,USD,visa
5032076443759,#50215,refund,stripe,14-07-2023 11:17,success,27.39,USD,visa
5032076410991,#50214,capture,stripe,14-07-2023 00:08,success,58.98,USD,visa
5032076378223,#50213,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032076345455,#50212,capture,stripe,14-07-2023 00:08,success,30.74,USD,visa
5032076312687,#50211,capture,stripe,14-07-2023 00:08,success,31.26,USD,visa
5032076279919,#50210,capture,stripe,14-07-2023 00:08,success,27.99,USD,visa
5032030503023,#50209,capture,shopify_payments,13-07-2023 22:15,success,28.73,USD,american_express
5032026210415,#50208,capture,shopify_payments,13-07-2023 22:04,success,33.16,USD,visa
5031984595055,#50207,capture,shopify_payments,13-07-2023 20:38,success,97.11,USD,american_express
5031943766127,#50206,capture,shopify_payments,13-07-2023 19:03,success,29.49,USD,master
5031884849263,#50205,capture,shopify_payments,13-07-2023 16:52,success,25.57,USD,master
5031883866223,#50204,capture,shopify_payments,13-07-2023 16:50,success,27.39,USD,visa
5031878164591,#50203,capture,shopify_payments,13-07-2023 16:37,success,31.14,USD,master
5031878164591,#50203,refund,shopify_payments,21-07-2023 11:14,success,31.14,USD,master
5031857750127,#50202,capture,shopify_payments,13-07-2023 15:57,success,52.52,USD,visa
5031828750447,#50201,capture,shopify_payments,13-07-2023 15:02,success,33.7,USD,american_express
5031770816623,#50200,capture,shopify_payments,13-07-2023 13:28,success,32,USD,visa
5031759904879,#50199,capture,shopify_payments,13-07-2023 13:06,success,27.89,USD,master
5031737426031,#50198,capture,shopify_payments,13-07-2023 12:22,success,32.69,USD,visa
5031736639599,#50197,capture,shopify_payments,13-07-2023 12:21,success,89.42,USD,visa
5031733362799,#50196,capture,shopify_payments,13-07-2023 12:14,success,67.7,USD,master
5031733264495,#50195,capture,shopify_payments,13-07-2023 12:13,success,28.39,USD,master
5031731986543,#50194,capture,shopify_payments,13-07-2023 12:11,success,32.5,USD,visa
5031690731631,#50193,capture,shopify_payments,13-07-2023 10:57,success,31.55,USD,visa
5031651770479,#50192,capture,shopify_payments,13-07-2023 09:36,success,29.49,USD,visa
5031641415791,#50191,capture,shopify_payments,13-07-2023 09:11,success,31.63,USD,master
5031635779695,#50190,capture,shopify_payments,13-07-2023 08:59,success,28.39,USD,visa
5031626080367,#50189,capture,shopify_payments,13-07-2023 08:38,success,61.98,USD,visa
5031447724143,#50188,capture,stripe,13-07-2023 01:05,success,27.99,USD,visa
5031447658607,#50187,capture,stripe,13-07-2023 01:04,success,32.06,USD,visa
5031408828527,#50186,capture,stripe,13-07-2023 00:07,success,29.49,USD,master
5031408795759,#50185,capture,stripe,13-07-2023 00:07,success,24.19,USD,master
5031408762991,#50184,capture,stripe,13-07-2023 00:07,success,24.19,USD,visa
5031408730223,#50183,capture,stripe,13-07-2023 00:07,success,24.19,USD,master
5031408697455,#50182,capture,stripe,13-07-2023 00:07,success,26.5,USD,visa
5031408664687,#50181,capture,stripe,13-07-2023 00:07,success,25.52,USD,master
5031408631919,#50180,capture,shopify_payments,13-07-2023 00:07,success,25.52,USD,visa
5031408533615,#50179,capture,stripe,13-07-2023 00:07,success,30.09,USD,master
5031408500847,#50178,capture,shopify_payments,13-07-2023 00:07,success,26.24,USD,visa
5031408468079,#50177,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031408435311,#50176,capture,stripe,13-07-2023 00:07,success,29.49,USD,master
5031408402543,#50175,capture,stripe,13-07-2023 00:07,success,59.9,USD,visa
5031408369775,#50174,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031408337007,#50173,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031408304239,#50172,capture,stripe,13-07-2023 00:07,success,29.67,USD,visa
5031408271471,#50171,capture,stripe,13-07-2023 00:07,success,29.49,USD,master
5031408238703,#50170,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031408205935,#50169,capture,stripe,13-07-2023 00:07,success,27.99,USD,master
5031408173167,#50168,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031408140399,#50167,capture,stripe,13-07-2023 00:07,success,26.06,USD,visa
5031408140399,#50167,refund,stripe,24-07-2023 09:13,success,26.06,USD,visa
5031408107631,#50166,capture,shopify_payments,13-07-2023 00:07,success,34.5,USD,master
5031408074863,#50165,capture,stripe,13-07-2023 00:07,success,27.99,USD,discover
5031408042095,#50164,capture,stripe,13-07-2023 00:07,success,32.21,USD,discover
5031408009327,#50163,capture,stripe,13-07-2023 00:07,success,31.77,USD,american_express
5031407976559,#50162,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031407943791,#50161,capture,stripe,13-07-2023 00:07,success,58.98,USD,master
5031407911023,#50160,capture,stripe,13-07-2023 00:07,success,32.06,USD,visa
5031407878255,#50159,capture,stripe,13-07-2023 00:07,success,28.27,USD,visa
5031407845487,#50158,capture,stripe,13-07-2023 00:07,success,31.33,USD,discover
5031407812719,#50157,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031407779951,#50156,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031407747183,#50155,capture,stripe,13-07-2023 00:07,success,26.27,USD,visa
5031407714415,#50154,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031407681647,#50153,capture,stripe,13-07-2023 00:07,success,28.27,USD,discover
5031407648879,#50152,capture,stripe,13-07-2023 00:07,success,31.26,USD,visa
5031407616111,#50151,capture,stripe,13-07-2023 00:07,success,30.19,USD,master
5031407583343,#50150,capture,stripe,13-07-2023 00:07,success,29.88,USD,visa
5031407550575,#50149,capture,stripe,13-07-2023 00:07,success,27.39,USD,visa
5031407517807,#50148,capture,shopify_payments,13-07-2023 00:07,success,31.26,USD,visa
5031407485039,#50147,capture,stripe,13-07-2023 00:07,success,31.48,USD,master
5031407452271,#50146,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031407419503,#50145,capture,stripe,13-07-2023 00:07,success,27.99,USD,master
5031407386735,#50144,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031407353967,#50143,capture,stripe,13-07-2023 00:07,success,29.91,USD,visa
5031407321199,#50142,capture,stripe,13-07-2023 00:07,success,29.49,USD,discover
5031407288431,#50141,capture,stripe,13-07-2023 00:07,success,29.11,USD,american_express
5031407255663,#50140,capture,stripe,13-07-2023 00:07,success,29.53,USD,discover
5031407222895,#50139,capture,stripe,13-07-2023 00:07,success,31.14,USD,visa
5031407222895,#50139,refund,stripe,17-07-2023 12:31,success,31.14,USD,visa
5031407190127,#50138,capture,stripe,13-07-2023 00:07,success,29.49,USD,master
5031407157359,#50137,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031407124591,#50136,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031407091823,#50135,capture,shopify_payments,13-07-2023 00:07,success,29.49,USD,master
5031407059055,#50134,capture,stripe,13-07-2023 00:07,success,31.1,USD,visa
5031407026287,#50133,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031406993519,#50132,capture,stripe,13-07-2023 00:07,success,30.58,USD,discover
5031406960751,#50131,capture,stripe,13-07-2023 00:07,success,32.06,USD,discover
5031406927983,#50130,capture,stripe,13-07-2023 00:07,success,32.21,USD,master
5031406895215,#50129,capture,stripe,13-07-2023 00:07,success,30.08,USD,discover
5031406862447,#50128,capture,stripe,13-07-2023 00:07,success,62.43,USD,visa
5031406829679,#50127,capture,stripe,13-07-2023 00:07,success,31.33,USD,visa
5031406796911,#50126,capture,stripe,13-07-2023 00:07,success,31.55,USD,visa
5031406764143,#50125,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031406731375,#50124,capture,stripe,13-07-2023 00:07,success,58.98,USD,visa
5031406698607,#50123,capture,shopify_payments,13-07-2023 00:07,success,31.85,USD,master
5031406665839,#50122,capture,stripe,13-07-2023 00:07,success,30.74,USD,master
5031406633071,#50121,capture,stripe,13-07-2023 00:07,success,31.1,USD,visa
5031406600303,#50120,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031406567535,#50119,capture,stripe,13-07-2023 00:07,success,27.99,USD,master
5031406534767,#50118,capture,stripe,13-07-2023 00:07,success,55.98,USD,visa
5031406501999,#50117,capture,stripe,13-07-2023 00:07,success,31.77,USD,visa
5031406469231,#50116,capture,stripe,13-07-2023 00:07,success,31.85,USD,visa
5031406436463,#50115,capture,stripe,13-07-2023 00:07,success,30.86,USD,discover
5031406403695,#50114,capture,stripe,13-07-2023 00:07,success,32.14,USD,master
5031406370927,#50113,capture,stripe,13-07-2023 00:07,success,55.98,USD,visa
5031406338159,#50112,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031406305391,#50111,capture,stripe,13-07-2023 00:07,success,31.48,USD,master
5031406239855,#50110,capture,stripe,13-07-2023 00:07,success,27.99,USD,visa
5031406207087,#50109,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031406174319,#50108,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031406141551,#50107,capture,stripe,13-07-2023 00:07,success,63.11,USD,visa
5031406108783,#50106,capture,stripe,13-07-2023 00:07,success,27.99,USD,master
5031406076015,#50105,capture,stripe,13-07-2023 00:07,success,29.49,USD,visa
5031406043247,#50104,capture,stripe,13-07-2023 00:07,success,31.33,USD,master
5031406010479,#50103,capture,stripe,13-07-2023 00:07,success,31.26,USD,master
5031338082415,#50102,capture,shopify_payments,12-07-2023 21:39,success,61.82,USD,visa
5031338082415,#50102,refund,shopify_payments,13-07-2023 12:02,success,30.05,USD,visa
5031323041903,#50101,capture,shopify_payments,12-07-2023 21:08,success,61.02,USD,visa
5031317438575,#50100,capture,shopify_payments,12-07-2023 20:56,success,58.85,USD,visa
5031307149423,#50099,capture,shopify_payments,12-07-2023 20:36,success,30.31,USD,visa
5031301906543,#50098,capture,shopify_payments,12-07-2023 20:24,success,56.78,USD,visa
5031270318191,#50097,capture,shopify_payments,12-07-2023 19:17,success,92.97,USD,visa
5031266058351,#50096,capture,shopify_payments,12-07-2023 19:09,success,26.71,USD,american_express
5031250133103,#50095,capture,shopify_payments,12-07-2023 18:40,success,31.91,USD,master
5031236730991,#50094,capture,shopify_payments,12-07-2023 18:11,success,36.06,USD,master
5031156645999,#50093,capture,shopify_payments,12-07-2023 15:36,success,24.19,USD,master
5031133642863,#50092,capture,shopify_payments,12-07-2023 14:49,success,32.63,USD,discover
5031114670191,#50091,capture,shopify_payments,12-07-2023 14:16,success,34,USD,visa
5031063289967,#50090,capture,shopify_payments,12-07-2023 12:57,success,33.08,USD,american_express
5031054868591,#50089,capture,shopify_payments,12-07-2023 12:42,success,33.08,USD,visa
5031045726319,#50088,capture,shopify_payments,12-07-2023 12:24,success,28.39,USD,visa
5031038910575,#50087,capture,shopify_payments,12-07-2023 12:11,success,28.83,USD,master
5030997033071,#50086,capture,shopify_payments,12-07-2023 11:00,success,33.08,USD,visa
5030960595055,#50085,capture,shopify_payments,12-07-2023 09:41,success,29.42,USD,master
5030647103599,#50084,capture,shopify_payments,12-07-2023 00:08,success,29.49,USD,master
5030647038063,#50083,capture,shopify_payments,12-07-2023 00:08,success,31.59,USD,american_express
5030647005295,#50082,capture,shopify_payments,12-07-2023 00:08,success,32.36,USD,visa
5030646972527,#50081,capture,stripe,12-07-2023 00:08,success,24.19,USD,visa
5030646939759,#50080,capture,stripe,12-07-2023 00:08,success,25.76,USD,visa
5030646906991,#50079,capture,stripe,12-07-2023 00:08,success,29.49,USD,discover
5030646874223,#50078,capture,stripe,12-07-2023 00:08,success,24.19,USD,master
5030646841455,#50077,capture,stripe,12-07-2023 00:08,success,29.49,USD,visa
5030646808687,#50076,capture,stripe,12-07-2023 00:08,success,29.95,USD,visa
5030646775919,#50075,capture,stripe,12-07-2023 00:08,success,31.96,USD,master
5030646743151,#50074,capture,stripe,12-07-2023 00:08,success,24.19,USD,visa
5030646710383,#50073,capture,stripe,12-07-2023 00:08,success,30.72,USD,master
5030646677615,#50072,capture,stripe,12-07-2023 00:08,success,27.99,USD,visa
5030646644847,#50071,capture,stripe,12-07-2023 00:08,success,25.82,USD,visa
5030646612079,#50070,capture,stripe,12-07-2023 00:08,success,30.09,USD,discover
5030646579311,#50069,capture,stripe,12-07-2023 00:08,success,29.49,USD,visa
5030646513775,#50068,capture,stripe,12-07-2023 00:08,success,29.49,USD,master
5030646481007,#50067,capture,stripe,12-07-2023 00:08,success,29.31,USD,visa
5030646448239,#50066,capture,stripe,12-07-2023 00:08,success,29.49,USD,master
5030646415471,#50065,capture,stripe,12-07-2023 00:08,success,30.02,USD,visa
5030646382703,#50064,capture,stripe,12-07-2023 00:08,success,25.99,USD,discover
5030646349935,#50063,capture,stripe,12-07-2023 00:08,success,29.49,USD,discover
5030646317167,#50062,capture,stripe,12-07-2023 00:08,success,29.49,USD,visa
5030646284399,#50061,capture,stripe,12-07-2023 00:08,success,30.12,USD,visa
5030646251631,#50060,capture,stripe,12-07-2023 00:08,success,31.14,USD,visa
5030646218863,#50059,capture,stripe,12-07-2023 00:08,success,24.43,USD,visa
5030646186095,#50058,capture,stripe,12-07-2023 00:08,success,27.99,USD,visa
5030646153327,#50057,capture,stripe,12-07-2023 00:08,success,27.99,USD,master
5030646120559,#50056,capture,stripe,12-07-2023 00:08,success,27.99,USD,master
5030646087791,#50055,capture,stripe,12-07-2023 00:08,success,58.98,USD,visa
5030646055023,#50054,capture,stripe,12-07-2023 00:08,success,31.11,USD,visa
5030646022255,#50053,capture,stripe,12-07-2023 00:08,success,24.19,USD,visa
5030645989487,#50052,capture,stripe,12-07-2023 00:08,success,29.88,USD,visa
5030645956719,#50051,capture,stripe,12-07-2023 00:08,success,29.78,USD,american_express
5030645923951,#50050,capture,stripe,12-07-2023 00:08,success,30.65,USD,visa
5030645891183,#50049,capture,stripe,12-07-2023 00:08,success,25.64,USD,visa
5030645858415,#50048,capture,stripe,12-07-2023 00:08,success,29.95,USD,visa
5030645825647,#50047,capture,stripe,12-07-2023 00:08,success,29.88,USD,visa
5030645792879,#50046,capture,stripe,12-07-2023 00:08,success,31.85,USD,visa
5030645760111,#50045,capture,stripe,12-07-2023 00:08,success,31.77,USD,visa
5030645694575,#50044,capture,stripe,12-07-2023 00:08,success,27.99,USD,master
5030645661807,#50043,capture,stripe,12-07-2023 00:08,success,63.24,USD,discover
5030645629039,#50042,capture,stripe,12-07-2023 00:08,success,27.99,USD,visa
5030645596271,#50041,capture,stripe,12-07-2023 00:08,success,31.59,USD,visa
5030645596271,#50041,refund,stripe,12-07-2023 17:02,success,31.59,USD,visa
5030645563503,#50040,capture,stripe,12-07-2023 00:08,success,29.95,USD,discover
5030645530735,#50039,capture,stripe,12-07-2023 00:08,success,29.67,USD,visa
5030645497967,#50038,capture,stripe,12-07-2023 00:08,success,31.6,USD,master
5030645465199,#50037,capture,stripe,12-07-2023 00:08,success,30.86,USD,visa
5030645399663,#50036,capture,shopify_payments,12-07-2023 00:08,success,29.49,USD,visa
5030645366895,#50035,capture,stripe,12-07-2023 00:08,success,27.99,USD,visa
5030645334127,#50034,capture,stripe,12-07-2023 00:08,success,25.88,USD,master
5030645301359,#50033,capture,stripe,12-07-2023 00:08,success,30.19,USD,visa
5030645268591,#50032,capture,stripe,12-07-2023 00:08,success,29.49,USD,visa
5030645235823,#50031,capture,stripe,12-07-2023 00:08,success,31.48,USD,visa
5030645203055,#50030,capture,stripe,12-07-2023 00:08,success,30.74,USD,visa
5030645170287,#50029,capture,stripe,12-07-2023 00:08,success,30.16,USD,visa
5030645137519,#50028,capture,stripe,12-07-2023 00:08,success,31.05,USD,master
5030645104751,#50027,capture,stripe,12-07-2023 00:08,success,31.26,USD,visa
5030645104751,#50027,refund,stripe,12-07-2023 09:19,success,31.26,USD,visa
5030645071983,#50026,capture,stripe,12-07-2023 00:08,success,29.98,USD,visa
5030645039215,#50025,capture,stripe,12-07-2023 00:07,success,29.49,USD,visa
5030645006447,#50024,capture,stripe,12-07-2023 00:08,success,29.49,USD,visa
5030644973679,#50023,capture,stripe,12-07-2023 00:08,success,29.78,USD,american_express
5030644940911,#50022,capture,shopify_payments,12-07-2023 00:07,success,29.49,USD,visa
5030644908143,#50021,capture,stripe,12-07-2023 00:08,success,27.99,USD,visa
5030644875375,#50020,capture,stripe,12-07-2023 00:08,success,31.79,USD,discover
5030644809839,#50019,capture,stripe,12-07-2023 00:07,success,27.99,USD,visa
5030644777071,#50018,capture,stripe,12-07-2023 00:07,success,30.02,USD,visa
5030644744303,#50017,capture,stripe,12-07-2023 00:08,success,31.77,USD,visa
5030644711535,#50016,capture,stripe,12-07-2023 00:08,success,27.99,USD,visa
5030644678767,#50015,capture,stripe,12-07-2023 00:07,success,29.49,USD,discover
5030644645999,#50014,capture,stripe,12-07-2023 00:07,success,27.99,USD,master
5030644613231,#50013,capture,stripe,12-07-2023 00:07,success,30.17,USD,master
5030644580463,#50012,capture,stripe,12-07-2023 00:08,success,32.56,USD,visa
5030644547695,#50011,capture,shopify_payments,12-07-2023 00:07,success,32.03,USD,visa
5030644514927,#50010,capture,stripe,12-07-2023 00:07,success,29.49,USD,visa
5030644449391,#50009,sale,,12-07-2023 00:07,success,29.49,USD,
5030644482159,#50008,capture,stripe,12-07-2023 00:07,success,30.12,USD,visa
5030644416623,#50007,capture,stripe,12-07-2023 00:07,success,32.06,USD,visa
5030644383855,#50006,capture,stripe,12-07-2023 00:07,success,30.88,USD,master
5030644351087,#50005,capture,stripe,12-07-2023 00:07,success,27.99,USD,visa
5030644318319,#50004,capture,stripe,12-07-2023 00:07,success,31.26,USD,visa
5030644285551,#50003,capture,stripe,12-07-2023 00:07,success,32.5,USD,visa
5030530121839,#50002,capture,shopify_payments,11-07-2023 20:50,success,32.54,USD,visa
5030520258671,#50001,capture,shopify_payments,11-07-2023 20:32,success,33.7,USD,discover
5030509084783,#50000,capture,shopify_payments,11-07-2023 20:11,success,32.54,USD,american_express
5030462521455,#49999,capture,shopify_payments,11-07-2023 18:43,success,29.49,USD,visa
5030462521455,#49999,refund,shopify_payments,17-07-2023 13:44,success,29.49,USD,visa
5030457180271,#49998,capture,shopify_payments,11-07-2023 18:32,success,33.39,USD,visa
5030440337519,#49997,capture,shopify_payments,11-07-2023 17:57,success,33.7,USD,visa
5030404620399,#49996,capture,shopify_payments,11-07-2023 16:48,success,63.55,USD,master
5030372573295,#49995,capture,shopify_payments,11-07-2023 15:54,success,27.89,USD,american_express
5030358286447,#49994,capture,shopify_payments,11-07-2023 15:25,success,29.49,USD,master
5030202769519,#49993,capture,shopify_payments,11-07-2023 10:52,success,62.6,USD,visa
5030182092911,#49992,capture,shopify_payments,11-07-2023 10:14,success,31.41,USD,visa
5030115049583,#49991,capture,shopify_payments,11-07-2023 07:38,success,123.96,USD,visa
5029955338351,#49990,capture,shopify_payments,11-07-2023 01:05,success,31.43,USD,american_express
5029911396463,#49989,capture,stripe,11-07-2023 00:07,success,29.31,USD,visa
5029911363695,#49988,capture,stripe,11-07-2023 00:07,success,30.34,USD,american_express
5029911330927,#49987,capture,stripe,11-07-2023 00:07,success,24.19,USD,visa
5029911298159,#49986,capture,stripe,11-07-2023 00:07,success,30.02,USD,discover
5029911265391,#49985,capture,stripe,11-07-2023 00:07,success,28.27,USD,discover
